image,digital_annotation,handwritten_annotation,forged,forgery_annotations,filename,size,name,x,y,w,h,modified_area,entity,original_area
X51008142063.png,0,0,1,"{""filename"": ""X51008142063.png"", ""size"": 698197, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 698, ""y"": 938, ""width"": 25, ""height"": 36}, ""region_attributes"": {""Modified area"": {""None"": ""True""}, ""Entity type"": ""Metadata"", ""Original area"": ""yes""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 767, ""y"": 927, ""width"": 27, ""height"": 47}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Metadata"", ""Original area"": ""no""}}], ""file_attributes"": {""Software used"": ""paint""}}",X51008142063.png,698197,"['rect', 'rect']","[698, 767]","[938, 927]","[25, 27]","[36, 47]","[{'None': 'True'}, {'CPI': 'True'}]","['Metadata', 'Metadata']","['yes', 'no']"
X51008142068.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51008145450.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51008164420.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51008164524.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51008164525.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51008164969.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51008164992.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51008164996.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51008164998.png,0,0,1,"{""filename"": ""X51008164998.png"", ""size"": 1311325, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 139, ""y"": 912, ""width"": 11, ""height"": 27}, ""region_attributes"": {""Modified area"": {""None"": ""True""}, ""Entity type"": ""Product"", ""Original area"": ""yes""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 154, ""y"": 910, ""width"": 10, ""height"": 28}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Product"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 154, ""y"": 988, ""width"": 8, ""height"": 24}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Product"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 616, ""y"": 987, ""width"": 41, ""height"": 38}, ""region_attributes"": {""Modified area"": {""PIX"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}], ""file_attributes"": {""Software used"": ""gimp""}}",X51008164998.png,1311325,"['rect', 'rect', 'rect', 'rect']","[139, 154, 154, 616]","[912, 910, 988, 987]","[11, 10, 8, 41]","[27, 28, 24, 38]","[{'None': 'True'}, {'CPI': 'True'}, {'CPI': 'True'}, {'PIX': 'True'}]","['Product', 'Product', 'Product', 'Total/payment']","['yes', 'no', 'no', 'no']"
X51009447842.png,0,0,1,"{""filename"": ""X51009447842.png"", ""size"": 670024, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 725, ""y"": 1105, ""width"": 47, ""height"": 45}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 725, ""y"": 1298, ""width"": 47, ""height"": 40}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 816, ""y"": 1356, ""width"": 49, ""height"": 43}, ""region_attributes"": {""Modified area"": {""None"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""yes""}}], ""file_attributes"": {""Software used"": ""paint""}}",X51009447842.png,670024,"['rect', 'rect', 'rect']","[725, 725, 816]","[1105, 1298, 1356]","[47, 47, 49]","[45, 40, 43]","[{'CPI': 'True'}, {'CPI': 'True'}, {'None': 'True'}]","['Total/payment', 'Total/payment', 'Total/payment']","['no', 'no', 'yes']"
X51009453729.png,1,1,0,0,,,[],[],[],[],[],[],[],[]
X51009453801.png,1,0,0,0,,,[],[],[],[],[],[],[],[]
X51009453804.png,1,1,0,0,,,[],[],[],[],[],[],[],[]
X51009568881.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006619709.png,0,0,0,"{""filename"": ""X51006619709.png"", ""size"": 1021836, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 198, ""y"": 323, ""width"": 193, ""height"": 42}, ""region_attributes"": {""Modified area"": {""IMI"": ""True""}, ""Entity type"": ""Company"", ""Original area"": ""no""}}], ""file_attributes"": {""Software used"": ""paint"", ""Comment"": ""Jai ecrit par dessus le ticket""}}",X51006619709.png,1021836,['rect'],[198],[323],[193],[42],[{'IMI': 'True'}],['Company'],['no']
X51006619570.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
